state,name,delta_population,delta_median_hshld_income,delta_median_age,delta_pct_white,delta_pct_bachelors,delta_pct_poverty
South Dakota,Meade County,3765,8106,0.2,-2.2,3.7,-1.3
South Dakota,Mellette County,5,-2890,1,1.78,0.3,15.6
South Dakota,Miner County,-656,6700,-5.8,-1.93,2.6,2.8
South Dakota,Minnehaha County,40335,5523,-0.1,-2.62,2,1.3
South Dakota,Moody County,-16,3879,0,-2.95,2.2,8.8
South Dakota,Oglala Lakota County,1888,,,,,
South Dakota,Pennington County,21576,5396,-9.5,-1.18,1.8,0
South Dakota,Perkins County,-389,17089,-2.5,-2,1.6,-6.7
South Dakota,Potter County,-462,9175,13.1,-3.95,2.3,-3.5
South Dakota,Roberts County,262,13520,-6,-3.8,2.5,-1.2
South Dakota,Sanborn County,-225,9945,22.6,-2.28,3.2,-3
South Dakota,Spink County,-1044,7000,-0.2,-1.65,6,-7.1
South Dakota,Stanley County,239,11358,2.4,-1.72,0.2,-6.1
South Dakota,Sully County,-149,11736,-1.9,-0.93,-0.2,-4.7
South Dakota,Todd County,1015,1089,1,-1.01,-1.9,3.2
South Dakota,Tripp County,-970,8188,2.4,-0.68,6.1,3.2
South Dakota,Turner County,-534,6226,0.4,-1.1,1.1,2.9
South Dakota,Union County,2445,5545,1,-1.71,1.5,2.4
South Dakota,Walworth County,-431,7106,-3.1,-2.36,1,-4.3
South Dakota,Yankton County,1010,2905,1.1,-2.16,0.7,1.9
South Dakota,Ziebach County,237,7422,4.8,1.71,2.9,-2.9
Tennessee,Anderson County,4927,2556,1.5,-1.12,1.7,-0.2
Tennessee,Bedford County,10531,8567,1.3,-0.75,2.9,-4.8
Tennessee,Benton County,-551,-251,1.4,-1.25,0.2,4.7
Tennessee,Bledsoe County,2350,10721,3.3,-3.5,3.6,-2.4
Tennessee,Blount County,24106,3850,2.4,-0.7,2.8,1.3
Tennessee,Bradley County,17595,6349,1.5,-1.97,2.6,2
Tennessee,Campbell County,-206,4691,2.8,-0.35,2.6,-2.6
Tennessee,Cannon County,1390,8724,0.9,-1.14,1.1,3.3
Tennessee,Carroll County,-1615,2041,1.9,-0.84,0.3,0.2
Tennessee,Carter County,-254,3452,3,-0.36,0.6,1
Tennessee,Cheatham County,4418,3565,1.6,-1.01,1.5,3.4
Tennessee,Chester County,1579,3825,0.1,-0.61,2.7,3.1
Tennessee,Claiborne County,1747,4075,2.3,-0.82,1.9,3.1
Tennessee,Clay County,-273,-1305,0.5,-0.91,1.8,7.9
Tennessee,Cocke County,1991,3218,3.3,-0.63,3.6,-1.3
Tennessee,Coffee County,7020,6536,1.3,-0.76,-0.1,-2.3
Tennessee,Crockett County,-59,3136,-0.2,-2.4,0.8,-1
Tennessee,Cumberland County,12276,4181,3.1,-1.08,3,0.2
Tennessee,Davidson County,121352,7751,0.3,-1,5.1,-0.4
Tennessee,Decatur County,20,5982,1.7,-1.43,1.1,2.3
Tennessee,DeKalb County,2429,5827,1.2,-1.82,1.9,-0.3
Tennessee,Dickson County,9697,2844,1.7,-0.5,-0.2,0.5
Tennessee,Dyer County,184,7530,1.4,-0.73,3.6,-2.1
Tennessee,Fayette County,11230,1190,4.5,0.06,3.5,1.4
Tennessee,Fentress County,1511,2974,3.2,-0.86,1.6,-2
Tennessee,Franklin County,2382,5899,0.8,-0.9,4.1,1.8
Tennessee,Gibson County,959,5368,0.3,-0.83,3,-2
Tennessee,Giles County,-46,6065,1.2,-0.68,2.7,-1.2
Tennessee,Grainger County,2485,9465,2.9,-1.15,3.8,0
Tennessee,Greene County,5899,1399,2.5,-0.58,1,-2.5
Tennessee,Grundy County,-971,5390,2,-16,3,-3
Tennessee,Hamblen County,6149,2235,1.6,-1.04,0.8,2.1
Tennessee,Hamilton County,53717,4865,0.4,-0.61,3.5,-0.2
Tennessee,Hancock County,-186,6494,1.8,-0.82,2.8,-4.6
Tennessee,Hardeman County,-2658,4147,1.2,-1.08,0.2,1.2
Tennessee,Hardin County,268,8360,2.8,-0.58,3.5,0.8
Tennessee,Hawkins County,2896,3336,2.5,-0.47,0.8,1
Tennessee,Haywood County,-2224,3704,2,-0.4,-0.5,-7.5
Tennessee,Henderson County,2229,3824,1.8,-0.56,2.6,3.1
Tennessee,Henry County,1335,3579,1.9,-0.69,1.1,2.5
Tennessee,Hickman County,2569,-2742,1.4,-1.22,0.4,3.7
Tennessee,Houston County,125,8082,1.9,-1.88,3.2,-2.3
Tennessee,Humphreys County,555,-488,1.4,-1.51,-0.7,5.5
Tennessee,Jackson County,693,1211,3,-1.05,-1.3,0.6
Tennessee,Jefferson County,9510,7402,3.5,-0.41,2.7,-4.4
Tennessee,Johnson County,192,3045,3,-3.03,0.8,1.5
Tennessee,Knox County,79828,5699,0.2,-1.2,2.7,2.1
Tennessee,Lake County,-486,7293,1.8,-2.05,4.2,1.2
Tennessee,Lauderdale County,-1827,2657,2.1,-0.29,-1.3,-1
Tennessee,Lawrence County,3470,6537,0.7,-0.8,1.2,0.9
Tennessee,Lewis County,668,2092,4.3,-1.06,0.8,3.8
Tennessee,Lincoln County,2411,-809,2.6,-0.72,2.5,1
Tennessee,Loudon County,13066,6088,2,-1.76,3.6,-0.1
Tennessee,McMinn County,3862,2844,2,-0.74,1.5,2.4
Tennessee,McNairy County,1351,-424,1.6,-0.86,1.3,0.5
Tennessee,Macon County,3693,2446,1.3,-2.09,2,-5.5
Tennessee,Madison County,5806,4318,1.3,-1.58,1.6,1.7
Tennessee,Marion County,649,6581,1.7,-1.14,-0.3,-0.6
Tennessee,Marshall County,6164,6402,0.6,-1.42,1.9,-2.9
Tennessee,Maury County,22665,5802,1,-0.41,4.6,-0.3
Tennessee,Meigs County,982,6280,3.5,-1.33,0.8,-8.6
Tennessee,Monroe County,7279,722,2.8,-1.27,1.3,1.6
Tennessee,Montgomery County,65414,4807,0.1,-2.53,3.9,-0.4
Tennessee,Moore County,644,7238,2.3,-1.58,6.9,-6.8
Tennessee,Morgan County,1879,3935,1.6,-0.56,1.4,3.7
Tennessee,Obion County,-2065,-1480,2.1,-1.39,3.7,8.1
Tennessee,Overton County,1894,1705,1.3,-0.75,2.5,0.4
Tennessee,Perry County,344,-273,0.6,-2.23,0.2,5.2
Tennessee,Pickett County,128,9120,7.5,-0.97,-5,1.7
Tennessee,Polk County,707,8280,3.3,-1.33,0.7,-1.4
Tennessee,Putnam County,15359,2617,0.3,-1.1,3.1,0.8
Tennessee,Rhea County,4291,2607,0.7,-1.11,3,2.8
Tennessee,Roane County,1126,2709,2.3,-0.59,2.6,2
Tennessee,Robertson County,15744,6604,1.7,-0.72,3.9,-0.7
Tennessee,Rutherford County,135134,8379,1.1,-3.06,5.5,-0.9
Tennessee,Scott County,862,3147,2,-0.55,-1.6,1.7
Tennessee,Sequatchie County,3366,17462,4,-9.08,1.2,-7.4
Tennessee,Sevier County,26468,2997,1.7,-0.98,2.8,1.8
Tennessee,Shelby County,39489,3710,1.1,-2.25,2.8,1.1
Tennessee,Smith County,1924,1075,2.4,-0.69,-1.6,-3.6
Tennessee,Stewart County,985,3876,0.9,-1.59,3.6,1.9
Tennessee,Sullivan County,4110,2294,1.8,-0.73,2,0.7
Tennessee,Sumner County,53096,6668,1.4,-1.76,3.5,-0.4
Tennessee,Tipton County,10095,7834,0.6,-0.67,1.5,-2.1
Tennessee,Trousdale County,2824,-2429,-0.6,-1.04,5.2,3.6
Tennessee,Unicoi County,92,2189,1.8,-0.96,2.7,1.3
Tennessee,Union County,1634,9989,2.4,-0.43,2.5,-0.3
Tennessee,Van Buren County,234,14544,4,-1.22,0.9,-5.1
Tennessee,Warren County,2375,1819,1.9,-1.28,3.5,0.5
Tennessee,Washington County,20608,2924,0.9,-1.02,4,-0.4
Tennessee,Wayne County,-259,-694,1.4,-1.03,2.4,4.1
Tennessee,Weakley County,-1558,4192,0.7,-0.65,2.4,-1.2
Tennessee,White County,3651,3789,2.1,-0.98,1.3,-1.5
Tennessee,Williamson County,99619,15711,1.1,-1.35,6.3,-0.6
Tennessee,Wilson County,47633,5445,1.4,-1.52,5.7,1.6
Texas,Anderson County,2632,1935,0.6,-1.51,1.1,-0.8
Texas,Andrews County,4718,22054,-3,-6.77,-2.6,-5.2
Texas,Angelina County,7675,7324,1.1,-2.06,0.8,1.3
Texas,Aransas County,3075,2422,2.8,-2.93,-4.4,0.4
Texas,Archer County,-45,12301,3.4,-1.84,4.8,-1.2
Texas,Armstrong County,-269,8220,2.9,-4.07,-2.3,-3.2
Texas,Atascosa County,10353,12267,-0.2,-2.07,3.3,-4.2
Texas,Austin County,6196,9351,0.9,-2.43,4.4,4.6
Texas,Bailey County,483,1148,5.2,-3.66,-4.1,5
Texas,Bandera County,4706,12061,4.4,-2.14,-0.2,-1.9
Texas,Bastrop County,27028,7356,1.2,-3.47,2.4,-0.8
Texas,Baylor County,-512,2698,2.2,-0.66,0.3,-4.2
Texas,Bee County,204,5137,-0.5,-2.15,0,0.7
Texas,Bell County,109859,3965,1.1,-3.47,3,0.2
Texas,Bexar County,565647,6951,0.6,-1.89,2,-0.5
Texas,Blanco County,3208,12372,4.3,-1.84,3.1,-0.9
Texas,Borden County,-56,19299,-1.1,8.26,19.7,-1.5
Texas,Bosque County,1122,3389,2.1,-2.02,3.6,-0.6
Texas,Bowie County,4706,3733,0.8,-1.84,1.1,1.1
Texas,Brazoria County,120690,10819,0.7,-4.11,3.6,-0.7
Texas,Brazos County,70415,6009,1.7,-2.41,0.3,-3.7
Texas,Brewster County,471,3107,2.8,-2.59,5.3,-5.6
Texas,Briscoe County,-262,8304,1.6,-10.41,6.9,-6
Texas,Brooks County,-741,4835,-4.5,-2.15,2.2,7.5
Texas,Brown County,379,4230,2,-2.02,2.8,0.2
Texas,Burleson County,1541,9325,1.6,-2.4,4.3,1.6
Texas,Burnet County,12657,8986,1,-1.98,2.7,-1.4
Texas,Caldwell County,10144,9752,1.3,-3.11,0,-1.9
Texas,Calhoun County,1097,15530,-0.9,-2.6,1.5,-0.5
Texas,Callahan County,1041,-3651,2,-2.26,-1.1,1.7
Texas,Cameron County,88498,4831,1.2,-1.36,2.7,-3.5
Texas,Camp County,1306,5782,-1.3,-2.33,1.8,-3
Texas,Carson County,-484,10904,0.4,-2.06,5.6,0.7
Texas,Cass County,-426,5072,-0.3,-0.78,2.4,-0.8
Texas,Castro County,-442,9556,0.8,-4.41,-1.5,-7.4
Texas,Chambers County,15410,7604,-0.4,-2.58,4.3,2.4
Texas,Cherokee County,5581,7328,0.1,-1.45,6.3,-3.7
Texas,Childress County,-621,-1572,-0.2,2.56,2.8,3.4
Texas,Clay County,-585,-4018,2,-2.13,-1.4,3.3
Texas,Cochran County,-879,54,-1.1,-4.85,-1.2,-0.1
Texas,Coke County,-558,3798,3,-2.9,8.8,1.5
Texas,Coleman County,-805,13853,2.1,-2.78,0.7,-9.1
Texas,Collin County,477928,9620,1.9,-3.98,2.6,0
Texas,Collingsworth County,-219,6636,3.5,-3.12,-2.7,-5.8
Texas,Colorado County,842,9096,0.9,-2.91,3.6,-3.2
Texas,Comal County,62988,8903,0.2,-2.62,3.4,-0.8
Texas,Comanche County,-453,7201,2.2,-2.16,0.5,-3.9
Texas,Concho County,-1249,-2367,1.4,0.57,0.8,-11.5
Texas,Cooke County,3532,11128,1.6,-2.3,3.2,0.3
Texas,Coryell County,-65,3491,2.1,-2.54,0,0.1
Texas,Cottle County,-517,-325,1.6,-15.7,0.8,13.6
Texas,Crane County,744,13510,-6.1,-7.4,-1.4,-5.2
Texas,Crockett County,-535,1657,1.5,-2.35,-0.2,5
Texas,Crosby County,-1173,2373,0.9,-3.3,-0.3,-3.1
Texas,Culberson County,-744,-2375,11.1,-3.63,-4.8,0.6
Texas,Dallam County,986,-1493,-1.3,-4.37,4,3.4
Texas,Dallas County,399249,5652,1,-2.88,2.1,0.1
Texas,Dawson County,-2172,9578,-1.8,-2.81,4,-0.6
Texas,Deaf Smith County,275,10416,1,-4.76,1,0.5
Texas,Delta County,-29,4734,2.5,-1.72,2.4,8.4
Texas,Denton County,403234,9668,2.3,-3.55,3.9,0.4
Texas,DeWitt County,213,10292,-1.8,-1.5,1.5,-0.4
Texas,Dickens County,-553,9275,2.1,3.61,2.5,-8
Texas,Dimmit County,170,5502,-1.9,1,-2.5,-6.2
Texas,Donley County,-517,-1701,1,-3.48,2.3,4.4
Texas,Duval County,-1847,4950,0.4,-1.24,0.2,2.3
Texas,Eastland County,114,-317,2,-2.35,-2.8,-3.6
Texas,Ector County,35964,13713,-1,-6.62,1.9,-4.4
Texas,Edwards County,-209,8299,6.5,-4.24,-1.5,-17.7
Texas,Ellis County,62260,6494,1.4,-2.91,1.1,-0.8
Texas,El Paso County,160788,6911,0.7,-0.66,2.9,-3.9
Texas,Erath County,8968,7813,-1.7,-2.11,3.8,2.9
Texas,Falls County,-1139,7751,0.3,-0.97,2.3,1.8
Texas,Fannin County,3204,3324,1.7,-1.48,1.5,0.1
Texas,Fayette County,3468,11491,1.6,-1.59,0.5,-1.9
Texas,Fisher County,-464,3836,-1,-3.95,2.8,3.5
Texas,Floyd County,-1916,13527,1.4,-5.17,0.3,-5.6
Texas,Foard County,-400,19583,6.7,-5.23,1.1,-17.7
Texas,Fort Bend County,410376,13800,1.2,-1.84,5.3,0.1
Texas,Franklin County,1309,-1658,2,-1.51,-3.8,0.2
Texas,Freestone County,1758,1330,-0.5,-1.36,-2.3,1.3
Texas,Frio County,3348,1442,-0.4,0.23,-0.9,-1.5
Texas,Gaines County,6171,11774,-1.1,-4.3,-1.7,-7
Texas,Galveston County,84878,7385,0.5,-1.27,3.2,1.1
Texas,Garza County,1656,18082,4.5,-5.35,1.6,-8.2
Texas,Gillespie County,5832,3585,0.9,-2.78,6.6,4.4
Texas,Glasscock County,-58,3702,-1.3,-7.86,8.9,0.4
Texas,Goliad County,634,4951,1.9,-1.6,-0.4,4.6
Texas,Gonzales County,2265,10422,0.5,-2.27,-0.7,-3.1
Texas,Gray County,-340,7872,-2,-4.62,0.6,-0.1
Texas,Grayson County,20545,5808,1.3,-2.31,1,0.8
Texas,Gregg County,11988,4603,0,-2.48,0.1,1.1
Texas,Grimes County,4530,10316,1.7,-1.93,2.4,2.7
Texas,Guadalupe County,70636,4913,0.4,-3.44,2.8,0.9
Texas,Hale County,-2468,9503,0.5,-3.02,2,0.8
Texas,Hall County,-711,2105,0.4,-2.86,-2.5,-5.5
Texas,Hamilton County,193,5803,0.9,-2.91,-0.6,4.7
Texas,Hansford County,78,-11561,-1.5,-1.67,-4.3,5.2
Texas,Hardeman County,-730,1700,-0.6,-2.38,-0.3,-5.4
Texas,Hardin County,9066,3376,1.3,-0.98,1.4,0
Texas,Harris County,1252402,6347,1.1,-2.36,2.8,0
Texas,Harrison County,4551,4219,0.1,-1.18,2.6,2.7
Texas,Hartley County,154,-2156,-0.1,-8.24,-2.8,-1.2
Texas,Haskell County,-347,8234,-0.8,-4.47,0.6,0.5
Texas,Hays County,116896,6462,1.3,-3.32,1.6,-1.1
Texas,Hemphill County,673,6520,-6.7,-7.95,6.4,-8
Texas,Henderson County,7787,5109,1.5,-1.97,3.9,1.2
Texas,Hidalgo County,291198,5218,0.8,-1.21,2.7,-2.6
Texas,Hill County,3531,6677,2.6,-2.26,1.1,2.5
Texas,Hockley County,372,2754,0,-3.65,-4.4,-2.1
Texas,Hood County,17173,5393,1.3,-2.29,2.4,1.4
Texas,Hopkins County,4536,6190,0.4,-1.43,0.6,2.1
Texas,Houston County,-164,1623,1.8,-0.45,1.1,1
Texas,Howard County,2413,11281,-1.6,-3.65,2.8,-3.8
Texas,Hudspeth County,1064,3699,1.9,0.38,-2.9,-10.4
Texas,Hunt County,17276,6218,0.7,-1.94,2.1,-0.4
Texas,Hutchinson County,-2482,7822,-0.3,-3.1,0.7,1.2
Texas,Irion County,-255,14188,1,0.32,2.5,12
Texas,Jack County,69,6028,1.4,-2.66,0.9,0.4
Texas,Jackson County,414,11021,0.2,-3.5,1.4,2
Texas,Jasper County,-43,3898,0.8,-0.68,-2.4,-1.8
Texas,Jeff Davis County,73,2784,7.6,-2.73,2,-8
Texas,Jefferson County,4248,4022,-0.2,-2.91,1.1,0.6
Texas,Jim Hogg County,-79,-8597,2.3,-0.43,-1.1,14
Texas,Jim Wells County,1545,4083,0.6,-1.41,0.7,1.1
Texas,Johnson County,40490,5504,0.8,-2.96,2.4,0.5
Texas,Jones County,-802,9033,0.4,-7.32,1.6,3.6
Texas,Karnes County,-259,13440,-3.2,-2.44,5.3,0.3
Texas,Kaufman County,51570,5371,0.5,-3.4,3.5,1
Texas,Kendall County,20283,14368,-0.9,-3.51,3.5,-1.4
Texas,Kenedy County,3,-23533,-21.4,-9.35,-11.4,9.9
Texas,Kent County,-96,4500,0.9,-5.74,4.4,12.5
Texas,Kerr County,8067,5626,1.1,-2.31,-1.1,-0.3
Texas,Kimble County,-58,-2334,2.2,-0.55,-1,7.5
Texas,King County,-60,-4599,-6.8,-11.24,-17,3.5
Texas,Kinney County,366,10538,-3.8,-3.54,-3,-21.6
Texas,Kleberg County,-461,5129,-1,-2.32,3.7,-1.1
Texas,Knox County,-543,14264,-1.9,-3.73,7.6,-1.3
Texas,Lamar County,1088,4183,0.8,-1.12,-0.3,1.1
Texas,Lamb County,-1499,8254,-0.3,-3.31,2.6,2.6
Texas,Lampasas County,3265,8089,1.7,-2.54,2.8,-2.6
Texas,La Salle County,1718,14457,1.9,4.63,7,-13.6
Texas,Lavaca County,852,10279,-0.6,-1.93,3.4,0
Texas,Lee County,1526,8755,1.1,-1.31,3.1,3
Texas,Leon County,1908,4520,-0.4,-1.26,3.3,-0.4
Texas,Liberty County,13504,2415,-0.1,-3.38,0.5,0.8
Texas,Limestone County,1476,-1784,0.1,-2.48,1.8,1.8
Texas,Lipscomb County,321,7017,-4.8,-0.96,-3.7,-3.7
Texas,Live Oak County,-135,7761,0.5,-1.36,-2.7,3
Texas,Llano County,4166,8555,2.6,-2.48,0.6,-0.1
Texas,Loving County,67,-2951,20.6,1.12,-13.2,17.1
Texas,Lubbock County,62597,6516,0.4,-2.79,1.2,0
Texas,Lynn County,-691,1250,-2.5,-1.08,1.1,1.1
Texas,McCulloch County,-248,7908,0.7,-4.99,-4.4,-6.6
Texas,McLennan County,37742,5590,0.5,-2.15,2.3,-1.2
Texas,McMullen County,-73,29936,6.5,-12.43,10.2,-2.1
Texas,Madison County,1282,6797,1.1,-3.04,1.5,-5
Texas,Marion County,-877,6995,1.9,-0.82,2.9,-0.9
Texas,Martin County,880,33004,-3.6,-0.03,8,-0.2
Texas,Mason County,484,2247,2.7,-5.24,-8.6,-3.7
Texas,Matagorda County,-1117,1691,-0.5,-2.49,0.6,-1
Texas,Maverick County,10919,8921,0,-0.25,-1.9,-9.1
Texas,Medina County,10762,10167,1.2,-1.96,0.7,-3.2
Texas,Menard County,-236,-3079,-1.3,-4.63,1.9,-8.8
Texas,Midland County,49040,20870,-1.8,-5.9,2.9,-3.8
Texas,Milam County,815,2733,1.7,-2.56,1.5,-1.6
Texas,Mills County,-230,14423,-0.4,-0.24,4.3,-0.8
Texas,Mitchell County,-1230,14934,-1,-1.83,2.4,-7.4
Texas,Montague County,422,4110,0.9,-1.7,-0.5,2.3
Texas,Montgomery County,277166,8703,0.9,-3.34,4,-0.6
Texas,Moore County,1976,8253,-0.6,-4.54,-0.3,3.5
Texas,Morris County,-581,1384,-0.6,-1.68,-1.3,-1
Texas,Motley County,-196,6517,-6.7,-7.22,-2.9,-9.9
Texas,Nacogdoches County,6377,8293,0.7,-1.57,1.2,0.3
Texas,Navarro County,3577,3449,2.3,-2.62,-0.1,-1
Texas,Newton County,-1120,2728,3.2,-1.3,0.2,-0.5
Texas,Nolan County,-1032,4917,0.2,-3.38,-3.8,-2.6
Texas,Nueces County,47576,10037,0.4,-2.58,1,-2.4
Texas,Ochiltree County,1067,811,0.5,-5.03,0.4,-4.7
Texas,Oldham County,-71,11315,-5,-7,-3.3,-2.3
Texas,Orange County,81,5753,-0.5,-1.63,3.2,0.3
Texas,Palo Pinto County,1544,3972,0.9,-2.67,2.9,4.5
Texas,Panola County,487,4082,-1,-0.17,3.3,2.8
Texas,Parker County,44968,9268,1.3,-0.85,4.5,-1.3
Texas,Parmer County,-174,10657,1.9,-3.27,0.4,-1.3
Texas,Pecos County,-1175,12418,0.2,-2,-1.7,-8.4
Texas,Polk County,8029,9942,0,-1.36,1.7,-3.1
Texas,Potter County,6912,5086,0.9,-3.83,-0.2,-1
Texas,Presidio County,-148,-3027,3.3,-0.89,2.4,2.2
Texas,Rains County,2623,5817,3.1,-1.67,-1.3,1.6
Texas,Randall County,30130,9523,0.2,-4.78,0.8,0.2
Texas,Reagan County,384,5536,2.7,-7.34,1,7.5
Texas,Real County,382,7307,5.2,7.46,2.5,-6.6
Texas,Red River County,-2085,-1691,1.3,-0.76,5.2,-1
Texas,Reeves County,2144,16797,3,-1.29,1.9,-15.5
Texas,Refugio County,-604,7389,-0.9,-2.91,0.9,0.6
Texas,Roberts County,51,26667,-7.3,0.05,-2.9,-11.3
Texas,Robertson County,1203,13796,1.2,-1.22,-0.8,-6
Texas,Rockwall County,53708,15237,1.9,-1.81,4.4,0.2
Texas,Runnels County,-1229,3403,-2,-2.82,2.7,-5.3
Texas,Rusk County,5461,2696,-0.7,-1.41,0.7,3.4
Texas,Sabine County,-8,-28,2.4,-1.42,2.2,2
Texas,San Augustine County,-693,6420,2.6,-0.88,0.2,-2.7
Texas,San Jacinto County,6024,-2864,2,-1.75,0.5,-0.6
Texas,San Patricio County,77,8143,0,-2.79,-0.8,-1.4
Texas,San Saba County,-227,3993,0.7,-2.06,-3,-6
Texas,Schleicher County,66,8246,-0.7,-6.41,2.9,-2.2
Texas,Scurry County,689,12164,-2,-4.15,0.3,-4.9
Texas,Shackelford County,26,56,1,-2.07,-0.2,4.5
Texas,Shelby County,289,5696,-1,-2.87,1.8,-2.3
Texas,Sherman County,-119,4892,3.1,-2.28,2.3,1.9
Texas,Smith County,53021,4603,0.7,-1.76,0.7,0.9
Texas,Somervell County,2036,211,1.4,0.96,-8.4,10.7
Texas,Starr County,10857,2692,0.2,-3.36,-0.1,-3
Texas,Stephens County,-337,10171,-0.6,-3.56,4.6,1.4
Texas,Sterling County,-98,8452,0.4,-6.68,-1.3,-4
Texas,Stonewall County,-305,-5436,5.8,-8.3,-9.9,2
Texas,Sutton County,-310,4850,3.5,-0.46,8,-5.2
Texas,Swisher County,-863,-24,-0.2,-3.67,-1.6,6.8
Texas,Tarrant County,608256,7226,1,-3.45,2.4,0.1
Texas,Taylor County,9735,6758,-0.5,-2.46,-0.1,-0.4
Texas,Terrell County,-271,-9340,1.9,-17.15,-3.4,0.6
Texas,Terry County,-46,2943,-0.9,-4.61,-1.5,-2.9
Texas,Throckmorton County,-323,940,0.3,-6.02,3.3,3.9
Texas,Titus County,4786,7557,1.5,-2.91,2.1,1.4
Texas,Tom Green County,14009,8264,-0.3,-3.58,2.2,-3.9
Texas,Travis County,414418,14276,2,-1.18,4,-2.3
Texas,Trinity County,888,584,2.4,-1.9,0.5,1.8
Texas,Tyler County,668,9050,1.8,-0.79,-0.1,-2.5
Texas,Upshur County,5990,4393,0.3,-1.36,1.8,0.7
Texas,Upton County,259,3516,-5.1,-5.01,-1.6,4.1
Texas,Uvalde County,1206,5694,-1.1,-1.89,-1,-8.8
Texas,Val Verde County,4349,7616,-0.4,-1.55,2.3,-3.1
Texas,Van Zandt County,7042,6987,1.5,-1.47,4.5,-0.3
Texas,Victoria County,7996,6973,-0.7,-2.46,2.6,-1.6
Texas,Walker County,10487,7197,0.9,-1.57,3.2,0.5
Texas,Waller County,18644,6182,-3.5,-1.55,-0.4,-3.1
Texas,Ward County,563,22216,-2.9,-4.82,3.5,-5.7
Texas,Washington County,4670,12634,1.2,-1.95,-1.9,-2.8
Texas,Webb County,81677,3758,1,0.18,0.7,1.7
Texas,Wharton County,780,8997,-0.1,-2.43,-0.4,0.3
Texas,Wheeler County,74,8001,-0.9,-2.78,-0.5,5.3
Texas,Wichita County,336,2805,0.1,-2.27,2.4,3.6
Texas,Wilbarger County,-1912,3808,0.6,-3.98,-0.7,-6.8
Texas,Willacy County,1502,6223,1.8,0.96,0.4,-7.8
Texas,Williamson County,297578,10343,1.8,-2.88,2.9,0.5
Texas,Wilson County,16896,11449,1.2,-1.03,1.3,1.2
Texas,Winkler County,401,13172,-2.1,-5.6,0.9,1.6
Texas,Wise County,17388,3874,1,-2.21,1.6,3.2
Texas,Wood County,7562,6761,1.6,-1.72,-0.5,-0.7
Texas,Yoakum County,1246,13354,-1.1,-6.03,0.1,-12.7
Texas,Young County,36,9451,-0.3,-1.85,6,0.9
Texas,Zapata County,2140,10054,0.4,-0.88,1.8,-3.5
Texas,Zavala County,348,4281,-0.2,-0.07,-0.1,-6.8
Utah,Beaver County,381,6364,1.6,2.67,8.1,-7.4
Utah,Box Elder County,11334,3700,2.1,-1.02,0,1.6
Utah,Cache County,33047,6799,-0.2,-1.7,1.8,0.3
Utah,Carbon County,-127,5027,1.5,-0.84,1.5,3.6
Utah,Daggett County,108,48611,4.3,0.47,-9.5,-4.4
Utah,Davis County,108643,9095,1.9,-1.33,2.4,-0.3
Utah,Duchesne County,5655,10105,0.3,-1.75,-1.5,1.9
Utah,Emery County,-783,2615,3.5,-0.72,1.8,2.9
Utah,Garfield County,343,6955,1.4,-2.06,1.5,3.3
Utah,Grand County,1189,5262,-0.7,3.99,3.5,0.1
Utah,Iron County,17222,3175,3,-0.79,0.5,0
Utah,Juab County,3012,4365,1.7,-1.58,3.7,2.3
Utah,Kane County,1521,6726,-3.1,-1.45,3.3,1.2
Utah,Millard County,458,14718,1.8,-1.43,2.1,-1
Utah,Morgan County,4744,15919,0.8,-0.78,12.9,1.3
Utah,Piute County,-15,4042,3.2,4.55,6.5,-0.3
Utah,Rich County,430,-1820,-5.7,-5.24,0.6,11.2
Utah,Salt Lake County,237262,9918,2,-1.94,3.5,0.1
Utah,San Juan County,943,4505,1.6,0.12,0.1,2.6
Utah,Sanpete County,7272,8533,3.4,-0.65,0.5,-0.9
Utah,Sevier County,2474,5228,3,-0.83,-0.1,1.8
Utah,Summit County,11370,15491,2.8,-0.58,2.7,0.5
Utah,Tooele County,26721,5952,2,-1.06,4,0.4
Utah,Uintah County,9926,7282,1.1,-0.89,-0.4,-0.1
Utah,Utah County,237889,10115,0.2,-1.2,3.9,-1
Utah,Wasatch County,16891,9348,2,-0.61,7.6,1.7
Utah,Washington County,75308,5125,4.1,-0.7,4.1,2.9
Utah,Wayne County,210,-6970,2.3,-1.59,3.3,-3.1
Utah,Weber County,55236,7950,1.7,-1.39,1.5,0.6
Vermont,Addison County,802,6075,3,-1.11,4.1,-3.5
Vermont,Bennington County,-1400,4855,2.3,-0.95,3.2,1.9
Vermont,Caledonia County,462,4665,1.8,-0.73,0.4,-1.2
Vermont,Chittenden County,15801,7028,0.4,-2.06,4.8,0.5
Vermont,Essex County,-229,1033,4.2,-1.02,-1.2,-1.4
Vermont,Franklin County,3608,8591,1,-0.7,3.5,-2.5
Vermont,Grand Isle County,97,8675,3.6,-1.48,9.7,1.1
Vermont,Lamoille County,2104,2667,1.3,-0.84,3,2
Vermont,Orange County,748,4505,2.8,-0.73,0.8,1.5
Vermont,Orleans County,564,5462,2.3,-0.52,2.1,-0.1
Vermont,Rutland County,-4313,5608,3.1,-0.75,3.7,-0.4
Vermont,Washington County,251,5289,2.1,-0.53,3.1,1.3
Vermont,Windham County,-1347,4117,2.7,-0.64,3.2,3
Vermont,Windsor County,-2318,5935,2.6,-0.53,3.2,0.5
Virginia,Accomack County,-5760,888,2.1,-0.76,1.6,4.2
Virginia,Albemarle County,28466,7418,1,-0.68,0.7,1.7
