DATE,PRCP,TMAX,TMIN,year,month,day
2013-10-02,0.21,55,49,2013,10,2
2013-10-03,0.03,58,48,2013,10,3
2013-10-04,0,64,42,2013,10,4
2013-10-05,0,68,47,2013,10,5
2013-10-06,0.16,73,46,2013,10,6
2013-10-07,0.02,61,53,2013,10,7
2013-10-08,0.27,57,46,2013,10,8
2013-10-09,0,59,42,2013,10,9
2013-10-10,0.04,58,47,2013,10,10
2013-10-11,0.36,57,51,2013,10,11
2013-10-12,0.04,58,48,2013,10,12
2013-10-13,0,59,44,2013,10,13
2013-10-14,0,60,39,2013,10,14
2013-10-15,0,60,41,2013,10,15
2013-10-16,0,55,48,2013,10,16
2013-10-17,0,58,48,2013,10,17
2013-10-18,0,55,45,2013,10,18
2013-10-19,0,51,46,2013,10,19
2013-10-20,0,51,46,2013,10,20
2013-10-21,0,53,47,2013,10,21
2013-10-22,0,58,45,2013,10,22
2013-10-23,0,55,43,2013,10,23
2013-10-24,0,50,43,2013,10,24
2013-10-25,0,54,46,2013,10,25
2013-10-26,0,53,47,2013,10,26
2013-10-27,0.07,57,47,2013,10,27
2013-10-28,0,58,45,2013,10,28
2013-10-29,0,56,38,2013,10,29
2013-10-30,0.02,59,42,2013,10,30
2013-10-31,0.01,58,51,2013,10,31
2013-11-01,0.05,64,53,2013,11,1
2013-11-02,0.5,58,47,2013,11,2
2013-11-03,0.02,54,40,2013,11,3
2013-11-04,0,51,39,2013,11,4
2013-11-05,0.1,56,45,2013,11,5
2013-11-06,0.15,55,46,2013,11,6
2013-11-07,1.18,52,50,2013,11,7
2013-11-08,0,56,45,2013,11,8
2013-11-09,0.07,52,41,2013,11,9
2013-11-10,0,52,47,2013,11,10
2013-11-11,0,61,43,2013,11,11
2013-11-12,0.16,60,48,2013,11,12
2013-11-13,0,57,51,2013,11,13
2013-11-14,0.05,52,43,2013,11,14
2013-11-15,0.12,51,45,2013,11,15
2013-11-16,0,50,41,2013,11,16
2013-11-17,0.21,53,45,2013,11,17
2013-11-18,1.03,55,49,2013,11,18
2013-11-19,0.04,56,40,2013,11,19
2013-11-20,0,46,35,2013,11,20
2013-11-21,0,46,31,2013,11,21
2013-11-22,0,49,32,2013,11,22
2013-11-23,0,52,34,2013,11,23
2013-11-24,0,53,33,2013,11,24
2013-11-25,0,54,36,2013,11,25
2013-11-26,0,54,37,2013,11,26
2013-11-27,0,58,42,2013,11,27
2013-11-28,0,53,38,2013,11,28
2013-11-29,0.02,49,41,2013,11,29
2013-11-30,0.09,52,45,2013,11,30
2013-12-01,0.12,56,46,2013,12,1
2013-12-02,0.18,46,35,2013,12,2
2013-12-03,0,41,31,2013,12,3
2013-12-04,0,40,28,2013,12,4
2013-12-05,0,34,23,2013,12,5
2013-12-06,0,34,24,2013,12,6
2013-12-07,0,32,19,2013,12,7
2013-12-08,0,36,20,2013,12,8
2013-12-09,0,34,23,2013,12,9
2013-12-10,0,42,33,2013,12,10
2013-12-11,0,41,29,2013,12,11
2013-12-12,0.27,42,31,2013,12,12
2013-12-13,0.02,49,42,2013,12,13
2013-12-14,0,49,43,2013,12,14
2013-12-15,0.05,53,47,2013,12,15
2013-12-16,0.01,50,40,2013,12,16
2013-12-17,0,47,40,2013,12,17
2013-12-18,0.05,46,36,2013,12,18
2013-12-19,0,41,32,2013,12,19
2013-12-20,0.22,47,33,2013,12,20
2013-12-21,0.22,48,42,2013,12,21
2013-12-22,0.42,51,47,2013,12,22
2013-12-23,0.06,53,43,2013,12,23
2013-12-24,0,47,37,2013,12,24
2013-12-25,0,44,35,2013,12,25
2013-12-26,0,44,33,2013,12,26
2013-12-27,0.01,48,32,2013,12,27
2013-12-28,0,49,38,2013,12,28
2013-12-29,0,45,35,2013,12,29
2013-12-30,0.01,48,40,2013,12,30
2013-12-31,0.02,47,41,2013,12,31
2014-01-01,0,45,38,2014,1,1
2014-01-02,0.16,51,43,2014,1,2
2014-01-03,0.06,48,37,2014,1,3
2014-01-04,0,46,33,2014,1,4
2014-01-05,0,47,31,2014,1,5
2014-01-06,0.01,46,31,2014,1,6
2014-01-07,0.48,47,41,2014,1,7
2014-01-08,0.38,50,45,2014,1,8
2014-01-09,0.23,49,42,2014,1,9
2014-01-10,0.17,55,47,2014,1,10
2014-01-11,0.84,58,45,2014,1,11
2014-01-12,0.06,52,42,2014,1,12
2014-01-13,0,51,50,2014,1,13
2014-01-14,0,52,45,2014,1,14
2014-01-15,0,52,42,2014,1,15
2014-01-16,0,44,40,2014,1,16
2014-01-17,0,42,37,2014,1,17
2014-01-18,0,49,33,2014,1,18
2014-01-19,0,43,38,2014,1,19
2014-01-20,0,50,37,2014,1,20
2014-01-21,0,50,35,2014,1,21
2014-01-22,0.02,49,42,2014,1,22
2014-01-23,0,50,37,2014,1,23
2014-01-24,0,55,34,2014,1,24
2014-01-25,0,54,34,2014,1,25
2014-01-26,0,47,33,2014,1,26
2014-01-27,0,49,35,2014,1,27
2014-01-28,0.35,52,43,2014,1,28
2014-01-29,0.85,52,45,2014,1,29
2014-01-30,0,47,43,2014,1,30
2014-01-31,0.09,46,42,2014,1,31
2014-02-01,0.08,46,37,2014,2,1
2014-02-02,0,48,34,2014,2,2
2014-02-03,0,41,32,2014,2,3
2014-02-04,0,37,28,2014,2,4
2014-02-05,0,31,22,2014,2,5
2014-02-06,0,29,21,2014,2,6
2014-02-07,0,38,23,2014,2,7
2014-02-08,0.2,42,31,2014,2,8
2014-02-09,0.02,39,32,2014,2,9
2014-02-10,0.72,50,36,2014,2,10
2014-02-11,0.67,54,42,2014,2,11
2014-02-12,0.18,54,45,2014,2,12
2014-02-13,0.07,55,46,2014,2,13
2014-02-14,0.37,53,43,2014,2,14
2014-02-15,0.46,52,41,2014,2,15
2014-02-16,1.04,49,39,2014,2,16
2014-02-17,0.57,47,40,2014,2,17
2014-02-18,0.6,48,41,2014,2,18
2014-02-19,0.04,47,39,2014,2,19
2014-02-20,0.12,50,42,2014,2,20
2014-02-21,0.11,44,39,2014,2,21
2014-02-22,0.1,42,37,2014,2,22
2014-02-23,0.24,45,39,2014,2,23
2014-02-24,0.51,44,38,2014,2,24
2014-02-25,0.01,54,39,2014,2,25
2014-02-26,0,57,42,2014,2,26
2014-02-27,0,55,40,2014,2,27
2014-02-28,0,58,40,2014,2,28
2014-03-01,0.02,45,40,2014,3,1
2014-03-02,0.75,52,37,2014,3,2
2014-03-03,0.42,58,48,2014,3,3
2014-03-04,0.65,57,46,2014,3,4
2014-03-05,1.84,60,51,2014,3,5
2014-03-06,0.12,56,50,2014,3,6
2014-03-07,0,60,48,2014,3,7
2014-03-08,1.27,55,44,2014,3,8
2014-03-09,0.17,59,49,2014,3,9
2014-03-10,0.74,54,43,2014,3,10
2014-03-11,0,58,40,2014,3,11
2014-03-12,0,61,38,2014,3,12
2014-03-13,0.02,57,41,2014,3,13
2014-03-14,0.27,58,47,2014,3,14
2014-03-15,0.32,62,40,2014,3,15
2014-03-16,1.09,51,40,2014,3,16
2014-03-17,0.01,50,37,2014,3,17
2014-03-18,0,50,38,2014,3,18
2014-03-19,0.02,52,38,2014,3,19
2014-03-20,0,52,35,2014,3,20
2014-03-21,0,51,37,2014,3,21
2014-03-22,0,52,34,2014,3,22
2014-03-23,0,55,40,2014,3,23
2014-03-24,0,66,37,2014,3,24
2014-03-25,0.16,57,44,2014,3,25
2014-03-26,0.14,52,42,2014,3,26
2014-03-27,0.01,54,44,2014,3,27
2014-03-28,0.87,53,45,2014,3,28
2014-03-29,0.55,53,45,2014,3,29
2014-03-30,0,52,41,2014,3,30
2014-03-31,0,60,36,2014,3,31
2014-04-01,0,58,44,2014,4,1
2014-04-02,0,58,42,2014,4,2
2014-04-03,0.1,56,43,2014,4,3
2014-04-04,0,55,43,2014,4,4
2014-04-05,0.18,53,46,2014,4,5
2014-04-06,0,57,47,2014,4,6
2014-04-07,0,70,49,2014,4,7
2014-04-08,0.18,60,47,2014,4,8
2014-04-09,0,58,44,2014,4,9
2014-04-10,0,59,44,2014,4,10
2014-04-11,0,63,41,2014,4,11
2014-04-12,0,61,46,2014,4,12
2014-04-13,0,69,42,2014,4,13
2014-04-14,0,68,42,2014,4,14
2014-04-15,0.02,58,46,2014,4,15
2014-04-16,0.43,52,48,2014,4,16
2014-04-17,0.73,53,45,2014,4,17
2014-04-18,0,58,42,2014,4,18
2014-04-19,0.54,53,42,2014,4,19
2014-04-20,0,60,42,2014,4,20
2014-04-21,0.2,63,46,2014,4,21
2014-04-22,0.56,54,41,2014,4,22
2014-04-23,0.35,53,43,2014,4,23
2014-04-24,0.49,57,43,2014,4,24
2014-04-25,0,58,42,2014,4,25
2014-04-26,0.13,59,42,2014,4,26
2014-04-27,0.27,52,43,2014,4,27
2014-04-28,0,61,40,2014,4,28
2014-04-29,0,77,49,2014,4,29
2014-04-30,0,82,49,2014,4,30
2014-05-01,0,85,52,2014,5,1
2014-05-02,0,65,51,2014,5,2
2014-05-03,1.31,59,48,2014,5,3
2014-05-04,0.63,58,48,2014,5,4
2014-05-05,0.2,60,49,2014,5,5
2014-05-06,0,62,47,2014,5,6
2014-05-07,0,65,45,2014,5,7
2014-05-08,0.54,57,49,2014,5,8
2014-05-09,0.08,56,45,2014,5,9
2014-05-10,0.02,60,45,2014,5,10
2014-05-11,0,66,47,2014,5,11
2014-05-12,0,76,49,2014,5,12
2014-05-13,0,80,55,2014,5,13
2014-05-14,0,82,56,2014,5,14
2014-05-15,0,80,55,2014,5,15
2014-05-16,0,68,53,2014,5,16
2014-05-17,0,68,53,2014,5,17
2014-05-18,0,68,51,2014,5,18
2014-05-19,0,70,50,2014,5,19
2014-05-20,0,72,50,2014,5,20
2014-05-21,0,68,51,2014,5,21
2014-05-22,0,76,53,2014,5,22
2014-05-23,0.15,68,55,2014,5,23
2014-05-24,0,65,52,2014,5,24
2014-05-25,0.22,59,51,2014,5,25
2014-05-26,0,65,52,2014,5,26
2014-05-27,0,68,50,2014,5,27
2014-05-28,0,66,50,2014,5,28
2014-05-29,0,66,52,2014,5,29
2014-05-30,0,69,48,2014,5,30
2014-05-31,0,74,50,2014,5,31
2014-06-01,0,72,51,2014,6,1
2014-06-02,0,74,52,2014,6,2
2014-06-03,0,65,52,2014,6,3
2014-06-04,0,67,50,2014,6,4
2014-06-05,0,72,50,2014,6,5
2014-06-06,0,77,51,2014,6,6
2014-06-07,0,76,56,2014,6,7
2014-06-08,0,74,54,2014,6,8
2014-06-09,0,70,56,2014,6,9
2014-06-10,0,68,54,2014,6,10
2014-06-11,0,75,52,2014,6,11
2014-06-12,0.07,71,54,2014,6,12
2014-06-13,0.25,60,52,2014,6,13
2014-06-14,0,64,53,2014,6,14
2014-06-15,0.02,65,50,2014,6,15
2014-06-16,0.14,64,48,2014,6,16
2014-06-17,0.05,64,50,2014,6,17
2014-06-18,0,66,52,2014,6,18
2014-06-19,0.03,78,53,2014,6,19
2014-06-20,0.01,68,50,2014,6,20
2014-06-21,0,72,51,2014,6,21
2014-06-22,0,77,52,2014,6,22
2014-06-23,0,77,56,2014,6,23
2014-06-24,0,76,58,2014,6,24
2014-06-25,0,79,57,2014,6,25
2014-06-26,0,70,58,2014,6,26
2014-06-27,0.07,70,57,2014,6,27
2014-06-28,0.09,68,56,2014,6,28
2014-06-29,0,69,55,2014,6,29
2014-06-30,0,78,55,2014,6,30
2014-07-01,0,94,60,2014,7,1
2014-07-02,0,81,58,2014,7,2
2014-07-03,0,71,57,2014,7,3
2014-07-04,0,75,57,2014,7,4
2014-07-05,0,76,56,2014,7,5
2014-07-06,0,84,59,2014,7,6
2014-07-07,0,81,64,2014,7,7
2014-07-08,0,86,60,2014,7,8
2014-07-09,0,80,57,2014,7,9
2014-07-10,0,84,55,2014,7,10
2014-07-11,0,88,59,2014,7,11
2014-07-12,0,90,62,2014,7,12
2014-07-13,0,85,59,2014,7,13
2014-07-14,0,82,59,2014,7,14
2014-07-15,0,88,57,2014,7,15
2014-07-16,0,88,58,2014,7,16
2014-07-17,0,80,57,2014,7,17
2014-07-18,0,75,53,2014,7,18
2014-07-19,0,78,59,2014,7,19
2014-07-20,0,67,58,2014,7,20
2014-07-21,0,75,56,2014,7,21
2014-07-22,0.01,70,56,2014,7,22
2014-07-23,0.76,66,56,2014,7,23
2014-07-24,0,69,55,2014,7,24
2014-07-25,0,73,54,2014,7,25
2014-07-26,0,79,56,2014,7,26
2014-07-27,0,83,59,2014,7,27
2014-07-28,0,87,59,2014,7,28
2014-07-29,0,86,60,2014,7,29
2014-07-30,0,85,58,2014,7,30
2014-07-31,0,87,64,2014,7,31
2014-08-01,0,84,59,2014,8,1
2014-08-02,0.02,85,60,2014,8,2
2014-08-03,0,89,58,2014,8,3
2014-08-04,0,91,61,2014,8,4
2014-08-05,0,77,57,2014,8,5
2014-08-06,0,79,59,2014,8,6
2014-08-07,0,78,56,2014,8,7
2014-08-08,0,78,56,2014,8,8
2014-08-09,0,81,60,2014,8,9
2014-08-10,0,87,57,2014,8,10
2014-08-11,0.02,96,64,2014,8,11
2014-08-12,0.5,81,63,2014,8,12
2014-08-13,0.85,74,59,2014,8,13
2014-08-14,0,70,63,2014,8,14
2014-08-15,0.04,76,62,2014,8,15
2014-08-16,0,78,60,2014,8,16
2014-08-17,0,82,59,2014,8,17
2014-08-18,0,85,60,2014,8,18
2014-08-19,0,81,60,2014,8,19
2014-08-20,0,71,57,2014,8,20
2014-08-21,0,70,52,2014,8,21
2014-08-22,0,75,56,2014,8,22
2014-08-23,0,82,57,2014,8,23
2014-08-24,0,77,56,2014,8,24
2014-08-25,0,84,58,2014,8,25
2014-08-26,0,88,60,2014,8,26
2014-08-27,0,84,61,2014,8,27
2014-08-28,0,74,58,2014,8,28
2014-08-29,0,73,59,2014,8,29
2014-08-30,0.33,64,59,2014,8,30
2014-08-31,0.05,70,57,2014,8,31
2014-09-01,0,74,55,2014,9,1
2014-09-02,0.12,68,57,2014,9,2
2014-09-03,0,69,55,2014,9,3
2014-09-04,0,75,52,2014,9,4
2014-09-05,0,82,57,2014,9,5
2014-09-06,0,90,59,2014,9,6
2014-09-07,0,83,56,2014,9,7
2014-09-08,0,70,56,2014,9,8
2014-09-09,0,71,56,2014,9,9
2014-09-10,0,72,54,2014,9,10
2014-09-11,0,76,55,2014,9,11
2014-09-12,0,76,55,2014,9,12
2014-09-13,0,83,50,2014,9,13
2014-09-14,0,86,53,2014,9,14
2014-09-15,0,87,54,2014,9,15
2014-09-16,0,72,57,2014,9,16
2014-09-17,0.02,73,58,2014,9,17
2014-09-18,0.01,67,59,2014,9,18
2014-09-19,0,75,61,2014,9,19
2014-09-20,0,76,58,2014,9,20
2014-09-21,0,79,55,2014,9,21
2014-09-22,0.01,72,59,2014,9,22
2014-09-23,0.72,66,58,2014,9,23
2014-09-24,0.8,66,58,2014,9,24
2014-09-25,0.17,71,58,2014,9,25
2014-09-26,0.35,68,57,2014,9,26
2014-09-27,0,69,53,2014,9,27
2014-09-28,0,66,54,2014,9,28
2014-09-29,0.03,62,52,2014,9,29
2014-09-30,0,67,54,2014,9,30
2014-10-01,0,65,52,2014,10,1
2014-10-02,0,67,50,2014,10,2
2014-10-03,0,72,48,2014,10,3
2014-10-04,0,71,54,2014,10,4
2014-10-05,0,75,53,2014,10,5
2014-10-06,0,78,56,2014,10,6
2014-10-07,0,66,57,2014,10,7
2014-10-08,0,69,55,2014,10,8
2014-10-09,0,63,52,2014,10,9
2014-10-10,0.01,65,50,2014,10,10
2014-10-11,0.29,65,53,2014,10,11
2014-10-12,0,64,53,2014,10,12
2014-10-13,0.3,70,50,2014,10,13
2014-10-14,0.28,62,53,2014,10,14
2014-10-15,0.34,61,53,2014,10,15
2014-10-16,0,69,52,2014,10,16
2014-10-17,0.13,62,53,2014,10,17
2014-10-18,0.59,67,57,2014,10,18
2014-10-19,0,72,55,2014,10,19
2014-10-20,0.46,61,54,2014,10,20
2014-10-21,0.04,61,53,2014,10,21
2014-10-22,1.26,60,53,2014,10,22
2014-10-23,0.37,58,47,2014,10,23
2014-10-24,0.16,58,48,2014,10,24
2014-10-25,0.24,62,47,2014,10,25
2014-10-26,0.06,55,46,2014,10,26
2014-10-27,0.03,60,44,2014,10,27
2014-10-28,0.5,59,49,2014,10,28
2014-10-29,0.02,62,53,2014,10,29
2014-10-30,1,60,52,2014,10,30
2014-10-31,0.67,55,47,2014,10,31
2014-11-01,0,52,45,2014,11,1
2014-11-02,0.07,56,45,2014,11,2
2014-11-03,0.43,57,52,2014,11,3
2014-11-04,0.16,58,51,2014,11,4
2014-11-05,0.19,59,51,2014,11,5
2014-11-06,0.16,62,51,2014,11,6
2014-11-07,0,58,45,2014,11,7
2014-11-08,0,55,39,2014,11,8
2014-11-09,0.2,56,46,2014,11,9
2014-11-10,0,52,42,2014,11,10
2014-11-11,0,46,34,2014,11,11
2014-11-12,0,44,32,2014,11,12
2014-11-13,0,45,33,2014,11,13
2014-11-14,0,45,28,2014,11,14
2014-11-15,0,47,29,2014,11,15
2014-11-16,0,49,28,2014,11,16
2014-11-17,0,51,28,2014,11,17
2014-11-18,0,45,31,2014,11,18
2014-11-19,0,52,36,2014,11,19
2014-11-20,0.14,52,42,2014,11,20
2014-11-21,0.6,52,47,2014,11,21
2014-11-22,0.02,49,44,2014,11,22
2014-11-23,0.47,55,42,2014,11,23
2014-11-24,0.05,53,40,2014,11,24
2014-11-25,0.72,57,49,2014,11,25
2014-11-26,0.01,59,54,2014,11,26
2014-11-27,0.13,58,53,2014,11,27
2014-11-28,1.35,55,38,2014,11,28
2014-11-29,0.14,40,24,2014,11,29
2014-11-30,0,37,23,2014,11,30
2014-12-01,0,40,26,2014,12,1
2014-12-02,0,42,26,2014,12,2
2014-12-03,0,50,32,2014,12,3
2014-12-04,0.03,47,39,2014,12,4
2014-12-05,0.12,55,44,2014,12,5
2014-12-06,0.29,53,46,2014,12,6
2014-12-07,0,58,43,2014,12,7
2014-12-08,0.36,58,48,2014,12,8
2014-12-09,0.39,61,51,2014,12,9
2014-12-10,0.51,66,50,2014,12,10
2014-12-11,0.27,58,47,2014,12,11
2014-12-12,0,52,45,2014,12,12
2014-12-13,0,50,39,2014,12,13
2014-12-14,0,55,35,2014,12,14
2014-12-15,0,54,44,2014,12,15
2014-12-16,0,50,47,2014,12,16
2014-12-17,0.11,48,43,2014,12,17
2014-12-18,0.51,49,44,2014,12,18
2014-12-19,0.12,52,45,2014,12,19
2014-12-20,0.77,55,44,2014,12,20
2014-12-21,0,55,50,2014,12,21
2014-12-22,0,51,43,2014,12,22
2014-12-23,0.81,54,41,2014,12,23
2014-12-24,0.21,45,39,2014,12,24
2014-12-25,0,46,37,2014,12,25
2014-12-26,0,42,35,2014,12,26
2014-12-27,0.13,49,40,2014,12,27
2014-12-28,0.16,44,37,2014,12,28
2014-12-29,0,43,33,2014,12,29
2014-12-30,0,38,28,2014,12,30
2014-12-31,0,38,27,2014,12,31
2015-01-01,0,42,26,2015,1,1
2015-01-02,0.06,42,32,2015,1,2
2015-01-03,0,41,35,2015,1,3
2015-01-04,0.4,51,38,2015,1,4
2015-01-05,0.32,54,49,2015,1,5
2015-01-06,0,54,43,2015,1,6
2015-01-07,0,46,42,2015,1,7
2015-01-08,0,46,35,2015,1,8
2015-01-09,0.01,50,38,2015,1,9
2015-01-10,0.23,46,43,2015,1,10
2015-01-11,0.06,49,45,2015,1,11
2015-01-12,0,52,40,2015,1,12
2015-01-13,0,49,37,2015,1,13
2015-01-14,0,43,33,2015,1,14
2015-01-15,0.38,46,34,2015,1,15
2015-01-16,0,53,42,2015,1,16
2015-01-17,1.03,56,38,2015,1,17
2015-01-18,0.84,57,45,2015,1,18
2015-01-19,0.02,50,43,2015,1,19
2015-01-20,0,50,38,2015,1,20
2015-01-21,0,45,31,2015,1,21
2015-01-22,0.03,49,43,2015,1,22
2015-01-23,0.23,54,47,2015,1,23
2015-01-24,0.02,58,52,2015,1,24
2015-01-25,0,63,45,2015,1,25
2015-01-26,0,61,43,2015,1,26
2015-01-27,0.03,52,47,2015,1,27
2015-01-28,0,54,41,2015,1,28
2015-01-29,0,54,38,2015,1,29
2015-01-30,0,47,34,2015,1,30
2015-01-31,0,45,38,2015,1,31
2015-02-01,0.06,49,40,2015,2,1
2015-02-02,0.29,52,41,2015,2,2
2015-02-03,0.05,50,42,2015,2,3
2015-02-04,0.33,51,40,2015,2,4
2015-02-05,1.03,56,47,2015,2,5
2015-02-06,0.68,58,50,2015,2,6
2015-02-07,0.93,54,49,2015,2,7
2015-02-08,0.14,59,47,2015,2,8
2015-02-09,0.24,56,47,2015,2,9
2015-02-10,0.01,55,47,2015,2,10
2015-02-11,0,55,42,2015,2,11
2015-02-12,0.04,62,49,2015,2,12
2015-02-13,0,60,44,2015,2,13
2015-02-14,0.01,58,44,2015,2,14
2015-02-15,0,54,39,2015,2,15
2015-02-16,0,59,42,2015,2,16
2015-02-17,0,61,40,2015,2,17
2015-02-18,0,54,40,2015,2,18
2015-02-19,0.18,51,47,2015,2,19
2015-02-20,0.03,52,45,2015,2,20
2015-02-21,0,54,42,2015,2,21
2015-02-22,0,53,38,2015,2,22
2015-02-23,0,55,33,2015,2,23
2015-02-24,0,52,36,2015,2,24
2015-02-25,0.16,50,44,2015,2,25
2015-02-26,0.37,53,46,2015,2,26
2015-02-27,0.72,50,44,2015,2,27
2015-02-28,0,54,38,2015,2,28
2015-03-01,0,52,34,2015,3,1
2015-03-02,0,52,40,2015,3,2
2015-03-03,0,51,32,2015,3,3
2015-03-04,0,55,31,2015,3,4
2015-03-05,0,56,37,2015,3,5
2015-03-06,0,59,38,2015,3,6
2015-03-07,0,62,39,2015,3,7
2015-03-08,0,63,39,2015,3,8
2015-03-09,0,58,40,2015,3,9
2015-03-10,0.03,56,41,2015,3,10
2015-03-11,0.1,58,48,2015,3,11
2015-03-12,0,64,49,2015,3,12
2015-03-13,0.08,63,46,2015,3,13
2015-03-14,0.67,57,49,2015,3,14
2015-03-15,2.2,51,43,2015,3,15
2015-03-16,0.04,57,43,2015,3,16
2015-03-17,0.03,56,40,2015,3,17
2015-03-18,0,60,45,2015,3,18
2015-03-19,0,60,47,2015,3,19
2015-03-20,0.16,57,48,2015,3,20
2015-03-21,0.15,56,47,2015,3,21
2015-03-22,0.04,53,43,2015,3,22
2015-03-23,0.32,52,42,2015,3,23
2015-03-24,0.3,55,43,2015,3,24
2015-03-25,0.2,58,45,2015,3,25
2015-03-26,0,69,50,2015,3,26
2015-03-27,0.04,65,48,2015,3,27
2015-03-28,0,60,49,2015,3,28
2015-03-29,0,60,48,2015,3,29
2015-03-30,0.07,64,51,2015,3,30
2015-03-31,0.04,55,43,2015,3,31
2015-04-01,0.2,55,42,2015,4,1
2015-04-02,0,56,42,2015,4,2
2015-04-03,0.06,52,41,2015,4,3
2015-04-04,0,55,39,2015,4,4
2015-04-05,0,62,37,2015,4,5
2015-04-06,0.04,57,44,2015,4,6
2015-04-07,0.02,58,44,2015,4,7
2015-04-08,0,63,43,2015,4,8
2015-04-09,0,63,43,2015,4,9
2015-04-10,0.43,57,46,2015,4,10
2015-04-11,0,53,42,2015,4,11
2015-04-12,0,56,42,2015,4,12
2015-04-13,0.55,53,39,2015,4,13
2015-04-14,0.13,53,37,2015,4,14
2015-04-15,0,57,38,2015,4,15
2015-04-16,0,64,39,2015,4,16
2015-04-17,0,66,43,2015,4,17
2015-04-18,0,66,47,2015,4,18
2015-04-19,0,70,47,2015,4,19
2015-04-20,0,73,46,2015,4,20
2015-04-21,0.22,63,44,2015,4,21
2015-04-22,0,60,41,2015,4,22
2015-04-23,0.12,54,44,2015,4,23
2015-04-24,0.13,54,43,2015,4,24
2015-04-25,0.05,56,42,2015,4,25
2015-04-26,0,60,40,2015,4,26
2015-04-27,0.01,77,51,2015,4,27
2015-04-28,0.07,60,48,2015,4,28
2015-04-29,0,61,45,2015,4,29
2015-04-30,0,63,46,2015,4,30
2015-05-01,0,65,48,2015,5,1
2015-05-02,0,65,46,2015,5,2
2015-05-03,0,69,46,2015,5,3
2015-05-04,0,63,45,2015,5,4
2015-05-05,0.24,58,45,2015,5,5
2015-05-06,0,62,45,2015,5,6
2015-05-07,0,69,43,2015,5,7
2015-05-08,0,75,47,2015,5,8
2015-05-09,0,80,49,2015,5,9
2015-05-10,0,67,52,2015,5,10
2015-05-11,0,57,50,2015,5,11
2015-05-12,0.17,60,51,2015,5,12
2015-05-13,0.16,54,50,2015,5,13
2015-05-14,0.01,64,49,2015,5,14
2015-05-15,0,68,49,2015,5,15
2015-05-16,0,60,52,2015,5,16
2015-05-17,0,67,51,2015,5,17
2015-05-18,0,78,54,2015,5,18
2015-05-19,0,71,53,2015,5,19
2015-05-20,0,74,51,2015,5,20
2015-05-21,0,78,53,2015,5,21
2015-05-22,0,62,53,2015,5,22
2015-05-23,0,61,53,2015,5,23
2015-05-24,0,64,52,2015,5,24
2015-05-25,0,60,52,2015,5,25
2015-05-26,0,71,53,2015,5,26
2015-05-27,0,76,53,2015,5,27
2015-05-28,0,82,54,2015,5,28
2015-05-29,0,79,55,2015,5,29
2015-05-30,0,73,50,2015,5,30
2015-05-31,0,77,53,2015,5,31
2015-06-01,0.18,61,53,2015,6,1
2015-06-02,0.02,64,55,2015,6,2
2015-06-03,0,68,53,2015,6,3
2015-06-04,0,73,53,2015,6,4
2015-06-05,0,80,55,2015,6,5
2015-06-06,0,85,56,2015,6,6
2015-06-07,0,88,60,2015,6,7
2015-06-08,0,87,58,2015,6,8
2015-06-09,0,84,58,2015,6,9
2015-06-10,0,78,52,2015,6,10
2015-06-11,0,76,52,2015,6,11
2015-06-12,0,68,53,2015,6,12
2015-06-13,0,75,49,2015,6,13
2015-06-14,0,82,53,2015,6,14
2015-06-15,0,86,61,2015,6,15
2015-06-16,0,73,52,2015,6,16
2015-06-17,0,77,52,2015,6,17
2015-06-18,0,76,57,2015,6,18
2015-06-19,0.02,75,56,2015,6,19
2015-06-20,0,77,55,2015,6,20
2015-06-21,0,78,57,2015,6,21
2015-06-22,0,77,55,2015,6,22
2015-06-23,0,79,53,2015,6,23
2015-06-24,0,78,61,2015,6,24
2015-06-25,0,87,60,2015,6,25
2015-06-26,0,89,64,2015,6,26
2015-06-27,0,92,63,2015,6,27
2015-06-28,0.01,83,65,2015,6,28
2015-06-29,0,84,63,2015,6,29
2015-06-30,0,87,59,2015,6,30
2015-07-01,0,90,63,2015,7,1
2015-07-02,0,93,64,2015,7,2
2015-07-03,0,92,64,2015,7,3
2015-07-04,0,92,59,2015,7,4
2015-07-05,0,91,62,2015,7,5
2015-07-06,0,85,60,2015,7,6
2015-07-07,0,81,57,2015,7,7
2015-07-08,0,86,58,2015,7,8
2015-07-09,0,84,58,2015,7,9
2015-07-10,0,70,62,2015,7,10
2015-07-11,0,72,62,2015,7,11
2015-07-12,0,79,62,2015,7,12
2015-07-13,0,78,61,2015,7,13
2015-07-14,0,82,61,2015,7,14
2015-07-15,0,79,58,2015,7,15
2015-07-16,0,79,59,2015,7,16
2015-07-17,0,82,57,2015,7,17
2015-07-18,0,92,64,2015,7,18
2015-07-19,0,95,63,2015,7,19
2015-07-20,0,80,62,2015,7,20
2015-07-21,0,75,59,2015,7,21
2015-07-22,0,75,57,2015,7,22
2015-07-23,0,79,58,2015,7,23
2015-07-24,0.01,73,56,2015,7,24
2015-07-25,0,70,58,2015,7,25
2015-07-26,0.08,72,57,2015,7,26
2015-07-27,0,74,54,2015,7,27
2015-07-28,0,82,57,2015,7,28
2015-07-29,0,90,58,2015,7,29
2015-07-30,0,94,63,2015,7,30
2015-07-31,0,94,64,2015,7,31
2015-08-01,0,92,60,2015,8,1
2015-08-02,0,87,61,2015,8,2
2015-08-03,0,83,63,2015,8,3
2015-08-04,0,79,58,2015,8,4
